id,full_name,web_name,team_name,position,now_cost,selected_by_percent,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,price_m
1,David Raya Martín,Raya,Arsenal,Goalkeeper,60,37.8,6.0,6.0,6,90,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.20,6.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,Goalkeeper,50,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
3,Illan Meslier,Meslier,Arsenal,Goalkeeper,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
4,Gabriel dos Santos Magalhães,Gabriel,Arsenal,Defender,80,29.6,5.0,5.0,5,90,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.20,8.0
5,Jurriën Timber,J.Timber,Arsenal,Defender,65,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.5
6,William Saliba,Saliba,Arsenal,Defender,60,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.0
7,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,Midfielder,55,0.7,3.0,3.0,3,90,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.20,5.5
8,Riccardo Calafiori,Calafiori,Arsenal,Defender,55,40.3,9.0,9.0,9,80,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.06,5.5
9,Piero Hincapié,Hincapie,Arsenal,Defender,55,1.7,1.0,1.0,1,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.15,5.5
10,Benjamin White,White,Arsenal,Defender,55,5.1,11.0,11.0,11,90,0,1,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.18,0.21,0.39,0.20,5.5
11,Cristhian Mosquera,Mosquera,Arsenal,Defender,55,6.2,6.0,6.0,6,90,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.20,5.5
12,Bukayo Saka,Saka,Arsenal,Midfielder,95,9.9,9.0,9.0,9,67,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.64,0.08,0.72,0.06,9.5
13,Declan Rice,Rice,Arsenal,Midfielder,75,17.9,3.0,3.0,3,67,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.06,7.5
14,Eberechi Eze,Eze,Arsenal,Midfielder,65,2.0,1.0,1.0,1,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.15,6.5
15,Martin Ødegaard,Ødegaard,Arsenal,Midfielder,65,9.5,11.0,11.0,11,75,1,0,1,0,0,0,0,3,0.0,0.0,0.0,0.0,0.21,0.10,0.31,0.06,6.5
16,Noni Madueke,Madueke,Arsenal,Midfielder,65,0.3,1.0,1.0,1,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.15,6.5
17,Mikel Merino Zazón,Merino,Arsenal,Midfielder,60,0.7,1.0,1.0,1,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.15,6.0
18,Gabriel Martinelli Silva,Martinelli,Arsenal,Midfielder,65,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.5
19,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,Midfielder,55,1.1,1.0,1.0,1,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.15,5.5
20,Max Dowman,Dowman,Arsenal,Midfielder,55,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
22,Ethan Nwaneri,Nwaneri,Arsenal,Midfielder,55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,Midfielder,55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
24,Reiss Nelson,Nelson,Arsenal,Midfielder,55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
25,Viktor Gyökeres,Gyökeres,Arsenal,Forward,75,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7.5
26,Kai Havertz,Havertz,Arsenal,Forward,75,6.2,6.0,6.0,6,90,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.26,0.03,0.29,0.20,7.5
27,Gabriel Fernando de Jesus,G.Jesus,Arsenal,Forward,60,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.0
31,Ezri Konsa Ngoyo,Konsa,Arsenal,Defender,45,12.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
452,Bruno Guimarães Rodriguez Moura,Bruno G.,Arsenal,Midfielder,70,3.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7.0
557,Christos Tzolis,Tzolis,Arsenal,Midfielder,65,25.4,6.0,6.0,6,75,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.19,0.14,0.33,0.06,6.5
28,Emiliano Martínez Romero,Martinez,Aston Villa,Goalkeeper,50,4.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
29,Marco Bizot,M.Bizot,Aston Villa,Goalkeeper,45,0.1,1.0,1.0,1,90,0,0,0,4,0,0,3,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.77,4.5
30,Lucas Digne,Digne,Aston Villa,Defender,45,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
32,Matty Cash,Cash,Aston Villa,Defender,45,8.7,-1.0,-1.0,-1,90,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.77,4.5
33,Tyrone Mings,Mings,Aston Villa,Defender,45,0.4,1.0,1.0,1,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.22,4.5
34,Pau Torres,Pau,Aston Villa,Defender,45,0.5,0.0,0.0,0,73,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.55,4.5
35,Lamare Bogarde,Bogarde,Aston Villa,Midfielder,50,0.1,1.0,1.0,1,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.22,5.0
36,Ian Maatsen,Maatsen,Aston Villa,Defender,45,0.8,0.0,0.0,0,81,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.03,0.00,0.03,3.62,4.5
37,Victor Lindelöf,Lindelöf,Aston Villa,Defender,45,0.3,-2.0,-2.0,-2,90,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.77,4.5
38,Andrés García,A.García,Aston Villa,Defender,40,1.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
39,Kosta Nedeljkovic,Nedeljkovic,Aston Villa,Defender,40,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
41,Emiliano Buendía Stati,Buendía,Aston Villa,Midfielder,60,1.3,2.0,2.0,2,85,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.13,0.09,0.22,3.62,6.0
44,Leon Bailey,Bailey,Aston Villa,Midfielder,55,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
45,John McGinn,McGinn,Aston Villa,Midfielder,55,3.2,1.0,1.0,1,81,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,3.62,5.5
46,Ross Barkley,Barkley,Aston Villa,Midfielder,50,0.2,2.0,2.0,2,73,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.10,0.02,0.12,3.55,5.0
47,Boubacar Kamara,Kamara,Aston Villa,Midfielder,50,0.4,2.0,2.0,2,90,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.77,5.0
48,Amadou Onana,Onana,Aston Villa,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
49,Samuel Iling-Junior,Iling Jr,Aston Villa,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
50,Bradley Burrowes,Burrowes,Aston Villa,Midfielder,45,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
51,George Hemmings,George Hemmings,Aston Villa,Midfielder,45,0.7,2.0,2.0,2,90,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.77,4.5
52,Alysson Edward Franco da Rocha dos Santos,Alysson,Aston Villa,Midfielder,50,0.0,1.0,1.0,1,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.14,5.0
53,Johan Manzambi,Manzambi,Aston Villa,Midfielder,60,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.0
54,Joao Gomes,Gomes,Aston Villa,Midfielder,55,0.1,-2.0,-2.0,-2,39,0,0,0,4,0,1,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,2.58,5.5
55,Ollie Watkins,Watkins,Aston Villa,Forward,80,10.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,8.0
56,Tammy Abraham,Abraham,Aston Villa,Forward,55,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
160,Alejandro Garnacho Ferreyra,Garnacho,Aston Villa,Midfielder,60,0.6,1.0,1.0,1,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.14,6.0
582,Brian Madjo,Madjo,Aston Villa,Forward,55,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
596,Matteo Ruggeri,Ruggeri,Aston Villa,Defender,45,0.1,1.0,1.0,1,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.14,4.5
597,Zion Suzuki,Suzuki,Aston Villa,Goalkeeper,50,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
606,Triston Rowe,Rowe,Aston Villa,Defender,40,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
607,Luka Lynch,Lynch,Aston Villa,Midfielder,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
57,Đorđe Petrović,Petrović,Bournemouth,Goalkeeper,45,3.3,2.0,2.0,2,90,0,0,0,2,0,0,4,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,2.36,4.5
58,Fraser Forster,Forster,Bournemouth,Goalkeeper,40,3.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
59,Will Dennis,Dennis,Bournemouth,Goalkeeper,40,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
60,James Hill,Hill,Bournemouth,Defender,55,0.9,1.0,1.0,1,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,2.36,5.5
61,Adrien Truffert,Truffert,Bournemouth,Defender,55,4.4,1.0,1.0,1,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,2.36,5.5
62,Bafodé Diakité,Diakité,Bournemouth,Defender,50,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
63,Veljko Milosavljevic,Milosavljević,Bournemouth,Defender,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
64,Adam Smith,Smith,Bournemouth,Defender,45,0.1,1.0,1.0,1,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,2.36,4.5
65,Julián Araujo Zúñiga,J.Araujo,Bournemouth,Defender,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
66,Julio Soler Barreto,Soler,Bournemouth,Defender,40,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
67,Rayan Vitor Simplício Rocha,Rayan,Bournemouth,Midfielder,65,2.8,2.0,2.0,2,88,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,2.16,6.5
68,Marcus Tavernier,Tavernier,Bournemouth,Midfielder,60,1.7,10.0,10.0,10,90,1,0,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0.40,0.03,0.43,2.36,6.0
69,Alex Scott,Scott,Bournemouth,Midfielder,60,1.5,2.0,2.0,2,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,2.36,6.0
70,Justin Kluivert,Kluivert,Bournemouth,Midfielder,60,1.2,3.0,3.0,3,74,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.11,0.00,0.11,2.04,6.0
71,Lewis Cook,Cook,Bournemouth,Midfielder,50,0.2,3.0,3.0,3,75,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,2.04,5.0
72,Ben Gannon-Doak,Gannon-Doak,Bournemouth,Midfielder,50,0.1,1.0,1.0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.19,5.0
73,Tyler Adams,Adams,Bournemouth,Midfielder,50,0.2,1.0,1.0,1,15,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.31,5.0
74,David Brooks,Brooks,Bournemouth,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
75,Ryan Christie,Christie,Bournemouth,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
76,Alex Tóth,Tóth.A,Bournemouth,Midfielder,50,0.0,1.0,1.0,1,15,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.31,5.0
77,Amine Adli,Adli,Bournemouth,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
78,Junior Kroupi,Kroupi.Jr,Bournemouth,Midfielder,75,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7.5
79,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,Forward,60,2.5,4.0,4.0,4,74,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.00,0.21,0.21,2.04,6.0
80,Enes Ünal,Enes Ünal,Bournemouth,Forward,55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
81,Álvaro Rodríguez,Rodríguez,Bournemouth,Forward,60,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.0
566,António João Pereira de Albuquerque Tavares da Silva,Silva,Bournemouth,Defender,50,0.3,2.0,2.0,2,90,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,2.36,5.0
573,Juanlu Sánchez,Sanchez,Bournemouth,Defender,45,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
608,Daniel Jebbison,Jebbison,Bournemouth,Forward,50,0.0,1.0,1.0,1,15,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.31,5.0
82,Caoimhín Kelleher,Kelleher,Brentford,Goalkeeper,50,6.0,7.0,7.0,7,90,0,0,1,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.57,5.0
83,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,Goalkeeper,45,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
84,Nathan Collins,Collins,Brentford,Defender,55,1.9,6.0,6.0,6,90,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.34,0.04,0.38,0.57,5.5
85,Sepp van den Berg,Van den Berg,Brentford,Defender,50,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
86,Keane Lewis-Potter,Lewis-Potter,Brentford,Midfielder,55,0.6,10.0,10.0,10,90,1,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.77,0.12,0.89,0.57,5.5
87,Kristoffer Ajer,Ajer,Brentford,Defender,45,3.6,8.0,8.0,8,90,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.57,4.5
88,Michael Kayode,Kayode,Brentford,Defender,45,4.2,13.0,13.0,13,75,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.50,0.00,0.50,0.47,4.5
89,Rico Henry,Henry,Brentford,Defender,45,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
90,Aaron Hickey,Hickey,Brentford,Defender,45,0.1,1.0,1.0,1,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.10,4.5
91,Ethan Pinnock,Pinnock,Brentford,Defender,45,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
92,Kim Ji-soo,Ji-soo,Brentford,Defender,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
93,Jannik Schuster,Schuster,Brentford,Defender,45,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
94,Kevin Schade,Schade,Brentford,Midfielder,60,3.6,3.0,3.0,3,90,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.52,0.01,0.53,0.57,6.0
95,Dango Ouattara,O.Dango,Brentford,Midfielder,65,1.2,3.0,3.0,3,66,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05,0.29,0.34,0.47,6.5
96,Mikkel Damsgaard,Damsgaard,Brentford,Midfielder,55,0.6,1.0,1.0,1,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.11,0.11,0.10,5.5
97,Mathias Jensen,Jensen,Brentford,Midfielder,55,0.2,6.0,6.0,6,66,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.08,0.34,0.42,0.47,5.5
98,Vitaly Janelt,Janelt,Brentford,Midfielder,50,0.2,9.0,9.0,9,90,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.39,0.17,0.56,0.57,5.0
99,Antoni Milambo,Milambo,Brentford,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
